T1url,id
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010044/mri/T1.mgz,0010044
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010045/mri/T1.mgz,0010045
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010046/mri/T1.mgz,0010046
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010047/mri/T1.mgz,0010047
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010048/mri/T1.mgz,0010048
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010049/mri/T1.mgz,0010049
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010050/mri/T1.mgz,0010050
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010051/mri/T1.mgz,0010051
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010052/mri/T1.mgz,0010052
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010053/mri/T1.mgz,0010053
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010054/mri/T1.mgz,0010054
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/RawData/NYU/0010055/session_1/anat_1/mprage.nii.gz,0010055
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010056/mri/T1.mgz,0010056
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010057/mri/T1.mgz,0010057
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010058/mri/T1.mgz,0010058
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010059/mri/T1.mgz,0010059
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010060/mri/T1.mgz,0010060
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/RawData/NYU/0010061/session_1/anat_1/mprage.nii.gz,0010061
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010062/mri/T1.mgz,0010062
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010063/mri/T1.mgz,0010063
